date,timestamp,id,measurement_name,host,interface,description,traffic_out,traffic_in
"Feb 25, 2022 @ 18:21:33.000",1645813293,b0d2a97211bc27e5c564ad3096a5cefdf3c86cc9c992aebe76e752db2d3c7974,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,16770000000,
"Feb 25, 2022 @ 18:26:33.000",1645813593,6a2ea1731ac27b242d8078fdb65db2b14776eae9c14e97a0c126bbaef39a37c0,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1856280000
"Feb 25, 2022 @ 18:26:33.000",1645813593,d3877ad26515382f315822af0ff0ca7d52befc67e00208c60f57cb70bb77228b,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,16200400000,
"Feb 25, 2022 @ 18:31:33.000",1645813893,73b01f30239cb385d697c6623ed061edc1a56d9da774e4ab8134bc68f977615c,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1453990000
"Feb 25, 2022 @ 18:31:33.000",1645813893,94ee40b9f535aa7bee325d5da31ed896ad52e31f3aba89e74f4a9ac5ff09ee10,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,16820900000,
"Feb 25, 2022 @ 18:36:33.000",1645814193,cbdf728f924b359d8c97a3a8b89e74512f32685838678e4b9e0f0b45d0590e55,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1470160000
"Feb 25, 2022 @ 18:36:33.000",1645814193,85ee64a8a421c0869615671681b410ce99ee2bc9f778f594ff44f69b3f193894,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17284000000,
"Feb 25, 2022 @ 18:41:33.000",1645814493,828f1e4bca927f9e8ba1552f9312dfa2c87f57fb1865865f0361f309ec0f48f3,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1441010000
"Feb 25, 2022 @ 18:41:33.000",1645814493,decc502b3ad40a198a7e6d2ab37153abf7f03be0dd1a379fb85bee91f36e8a93,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18044100000,
"Feb 25, 2022 @ 18:46:33.000",1645814793,58351e5437738c060ff4dfbc744ca3a5d52a9216e3ba30b941eff52b70ea9b55,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1468670000
"Feb 25, 2022 @ 18:46:33.000",1645814793,3b1900a1080d9890a1b7fa0ec170173b2941adf19e61851f46be957fbe0d0baf,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17976200000,
"Feb 25, 2022 @ 18:51:33.000",1645815093,cc5ecff172e9ab67c769c615ee96090c238a4f15cd09d2d3f64932658fa47324,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1454370000
"Feb 25, 2022 @ 18:51:33.000",1645815093,201d813fb62d45317c58cb626918b631f76887f7e0c3166f0a3fd363a8a24cb1,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17731000000,
"Feb 25, 2022 @ 18:56:33.000",1645815393,a3ac9af50d1fa069ac3227b8d4aea36fd8af144f7c366552897f0382fd5b8687,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1397620000
"Feb 25, 2022 @ 18:56:33.000",1645815393,6321c23d4e0bdcee90ac42b5572044122c86d975e00da3ab74c586fd40bf36a9,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17683200000,
"Feb 25, 2022 @ 19:01:33.000",1645815693,872935599e29831153531de4556f82b7b4fba5dabdaac6bb839c5810eadbe9f6,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1516330000
"Feb 25, 2022 @ 19:01:33.000",1645815693,431b81ce5efff3cca5928e718a87ecdf2320658fcb64ba8f31486eb0fc1b85ed,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18509700000,
"Feb 25, 2022 @ 19:06:33.000",1645815993,94e312f7d6fc4319ba6c59e1819aca83724838fed495751bd655d2e48e0c2f0b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1548910000
"Feb 25, 2022 @ 19:06:33.000",1645815993,23e8c82ebe5f5c2ce46124583c6e2f8adb2a7bf3a299473fa86405e2e1244bed,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,19110100000,
"Feb 25, 2022 @ 19:11:33.000",1645816293,1aa3719d0713cdb4b3efce56ec2d004a30b8a3698c5f98cf64bb1ac60cb17278,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1678460000
"Feb 25, 2022 @ 19:11:33.000",1645816293,f4b9ec6abfc9034d64b195f20f5e3683682c06c724eadb8f46954cb9f5618747,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17866100000,
"Feb 25, 2022 @ 19:16:33.000",1645816593,552f39ba9bf7f6319877ee2a9900d8f9c599d5d4699078a2499df9296d659dab,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1748850000
"Feb 25, 2022 @ 19:16:33.000",1645816593,b729306d5fa40ac9169a86e3d76e26a93d1f95c7bf3f27a7038e0e31bd3eb665,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17437700000,
"Feb 25, 2022 @ 19:21:33.000",1645816893,03955bce36b10725ddd0230136dfc36c9c746ceb3edd16d79c3bde0cccc549ab,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1614440000
"Feb 25, 2022 @ 19:21:33.000",1645816893,e66e572318d008aebd544dc0d0c186f7b489145d39b6d9920f717874b03a9407,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17574500000,
"Feb 25, 2022 @ 19:26:33.000",1645817193,461ec561981445fcc64fa5f489498f64be7eedc5c8c36ffc9cc0c982bc787053,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1608280000
"Feb 25, 2022 @ 19:26:33.000",1645817193,ff57a38ff15297afb329cf913a154a3ee19fc62b95eb59a1869ce9ec84762d93,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18509600000,
"Feb 25, 2022 @ 19:31:33.000",1645817493,259c47c17b01294b91c22d942a26e20e158f2a3d1ff262671c9a20575f5a6487,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1635190000
"Feb 25, 2022 @ 19:31:33.000",1645817493,c6dc32f49fa4393cb683de6f199298f21938f3daa3061c2116893e811e7fa655,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18553500000,
"Feb 25, 2022 @ 19:36:33.000",1645817793,923b8caf4e29048a1d88951df41ce2bbf14199fb47bb1ddfdd70e1c967fc174f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1510550000
"Feb 25, 2022 @ 19:36:33.000",1645817793,7a62a5240068569742af9205fcdf441302b5ad785e3e38dff454c83126b3819d,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18525500000,
"Feb 25, 2022 @ 19:41:33.000",1645818093,80a4a6f2031c064ec6bcbd713d71d1b4b20ebd10b933e8c0918a1226b9601878,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1585570000
"Feb 25, 2022 @ 19:41:33.000",1645818093,de6753ee01c2ffded05c51c71905a3c2d511210f3a43e402e8a66e6d37faf46c,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18825000000,
"Feb 25, 2022 @ 19:46:33.000",1645818393,22805d955652a5dac79233a5f6cc4033d861808f42dfde12683efee0fd60c54d,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1598270000
"Feb 25, 2022 @ 19:46:33.000",1645818393,45371da69ec404ff3c8e34f47b9ae5abe3298e5736700a524a1a5f9274ac40de,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18952100000,
"Feb 25, 2022 @ 19:51:33.000",1645818693,3d39d22bf2e4850ecabc100804036523ed239f45b091f56a3361e972c16d8c84,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1602860000
"Feb 25, 2022 @ 19:51:33.000",1645818693,b4f3666fced1cf96a2be4562389090019256f6a3a026260f224bfe26345b9241,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18334400000,
"Feb 25, 2022 @ 19:56:33.000",1645818993,66702ebdaf1e066646367d23dcb8058da6a87a07de0dce864611629ea6253f5d,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1864920000
"Feb 25, 2022 @ 19:56:33.000",1645818993,2d7ad91b192bc41fdcc97bc29f1f6a055ec44ef01cfcdd80e5ad85af8bfe3e88,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18114000000,
"Feb 25, 2022 @ 20:01:33.000",1645819293,05841ebfe98802adaddbfe5b180d28daa72851f7285854acaf1e34656934ebb4,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1849470000
"Feb 25, 2022 @ 20:01:33.000",1645819293,9c4014907bb4d79a7d0e90637516d412d16922c57edcf9f7eddc1a8f504bcfcb,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18088500000,
"Feb 25, 2022 @ 20:06:33.000",1645819593,11f5d920b3e4fb28caa7a0d826c1d3816d72d4104a581d004334a0796aac55f1,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1846620000
"Feb 25, 2022 @ 20:06:33.000",1645819593,ee9db7beec69670c490c416b9e61413390e17f643ce429ed209acf510915adc8,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18113700000,
"Feb 25, 2022 @ 20:11:33.000",1645819893,3cda1057de055f777fd872ae61e83eee7316f9d38b49c8a9cee9af699bc9d9b8,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,2055560000
"Feb 25, 2022 @ 20:11:33.000",1645819893,01c73ec2637714bd1811724bf77b94a2dddd664aba1cb5bf442e307910b23ed3,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,19237900000,
"Feb 25, 2022 @ 20:16:33.000",1645820193,a1660216118e911afbbedb4c76f5e4b9c31707808cf76efe8b9169be2c1ea99a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1857020000
"Feb 25, 2022 @ 20:16:33.000",1645820193,ef2838f190816fbd814275dd0343213a3fe03f9aa0aebacbe00c0fd8a709c197,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,19203500000,
"Feb 25, 2022 @ 20:21:33.000",1645820493,89863161dfa46343cc8ba92febc881a60f0d2816683153447fbdf8bdc3f685ed,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1651580000
"Feb 25, 2022 @ 20:21:33.000",1645820493,666fd067a961d18b88069e36f8c71485ab8135b63f812611ac75e7ab3922e092,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,19303900000,
"Feb 25, 2022 @ 20:26:33.000",1645820793,534a027b855556d5e9918a2a76f024269f498a550adfb089eb883c0440c7bfbd,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1718040000
"Feb 25, 2022 @ 20:26:33.000",1645820793,d2a4e16b3b7bbea6a3293ddf379728f6782e43f58b0a6958446da0d2653fa2e8,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18901500000,
"Feb 25, 2022 @ 20:31:33.000",1645821093,a4a6aa477a8b43cd6c0a005cbbce0787fc560e15358fd45d0374a46836ed8c8e,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1594520000
"Feb 25, 2022 @ 20:31:33.000",1645821093,e7d8fc2f76c6e12f51d996ce280b7e31104cbc26567e0847fb54e3d5ebf7d216,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,20262100000,
"Feb 25, 2022 @ 20:36:33.000",1645821393,38e20a35dbe76e9bb8a8b209ca7eeb23273916b420cb86d74660e68b59a7dfd0,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1531680000
"Feb 25, 2022 @ 20:36:33.000",1645821393,114ff23008e71e44e98e88feaa179876d0fe25979e986708331d3796f2550897,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,20670600000,
"Feb 25, 2022 @ 20:41:33.000",1645821693,78f32f76302399328315ed10dfc78a598c1c56c429dde44986098b1636c6f6be,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1780390000
"Feb 25, 2022 @ 20:41:33.000",1645821693,098e837c7cb497294a8a30eb9dcb8bfaa124fbcf07337cb1a740c941af7bbadd,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21224200000,
"Feb 25, 2022 @ 20:46:33.000",1645821993,0471e14751e4a09844fd2029ca04e21131f9a51c29a39303699f09397a50216b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1779500000
"Feb 25, 2022 @ 20:46:33.000",1645821993,ee3ba9df4e782e12d80171b93c4337dcce909de7b514dd3c7d94a9c407e35b93,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,20692800000,
"Feb 25, 2022 @ 20:51:33.000",1645822293,9ded6014e68d290a5809820274d455736bcd9dafced5b7586c9fb5d50adfe26d,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1565550000
"Feb 25, 2022 @ 20:51:33.000",1645822293,c3b5746b55b7abfa6d959ceb3f6a16df20741128e8eaec0a651c9b0b796cea20,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,20885600000,
"Feb 25, 2022 @ 20:56:33.000",1645822593,66ce16c43b3800c83e986a90f76b8c4eae98f78f6d69d9e035100d7becafef5b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1655470000
"Feb 25, 2022 @ 20:56:33.000",1645822593,dfe6afc4c71d16747a7f809b1c1363f705088f60ba3b13d67151c64dcefd96d1,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21313100000,
"Feb 25, 2022 @ 21:01:33.000",1645822893,d57392ba3d63ab97e79daaa5584866130a3f5b30ee4146cbc01b0f4632ed7e5e,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1758460000
"Feb 25, 2022 @ 21:01:33.000",1645822893,d85627ec551026328d1cb0a0e63912c668f0ba7fad94342129788b3548c82c32,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21680900000,
"Feb 25, 2022 @ 21:06:33.000",1645823193,e1dcbac68a9e2fe486b46e721e967956b772b893733699e828b6c8905d20e592,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1732590000
"Feb 25, 2022 @ 21:06:33.000",1645823193,b23554671c9ffe596d14f8b1e5df8da503435901d8f5883e9e1581c2ec272401,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,22000700000,
"Feb 25, 2022 @ 21:11:33.000",1645823493,7133c04307a4d7f7e7d1652aea929393a52c2d8a36e5e6dc3d3e3e3e747d7be3,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1730330000
"Feb 25, 2022 @ 21:11:33.000",1645823493,dc83240481a9a2734017fe4f87c36f3535944e009e387681fe31a3bf899c38ee,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,22538700000,
"Feb 25, 2022 @ 21:16:33.000",1645823793,8fbebd1624b2174cd74854cd8f4730d218e9ffe8757f305c0ff734a5d7400fd3,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1690530000
"Feb 25, 2022 @ 21:16:33.000",1645823793,792bb79a0bcfc21f7a1e148b00ec16b52ff9a14d87ae15be9dbd48eccc0d7a64,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,22129600000,
"Feb 25, 2022 @ 21:21:33.000",1645824093,74bd78479a845de28bdc6f3ae697fb6e2eb87646687d2b4c058492d8adccd5fd,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1542130000
"Feb 25, 2022 @ 21:21:33.000",1645824093,370ac3301e28d76c5bda08066a73a4f9927720fb0a9a7d10721314b9915aa15f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21997200000,
"Feb 25, 2022 @ 21:26:33.000",1645824393,5e2daf1c1011c353aec9c32394b80a4f22568fe681fec7ed69afe1cc0ef4a5be,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1632390000
"Feb 25, 2022 @ 21:26:33.000",1645824393,1067d121cfd2d76e1a2f38e92d249ca39e0b97e7e47d96922fb40e67de5eb51e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21438200000,
"Feb 25, 2022 @ 21:31:33.000",1645824693,666731c0c65f95075e7e0f6821cd7e3b3b58d583fdb26b599fc1b533377e055a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1622940000
"Feb 25, 2022 @ 21:31:33.000",1645824693,ca40f0d5d3d00b7aa91a54860928b20705b130f519a57cd3ae8a47d48fc9b641,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21596000000,
"Feb 25, 2022 @ 21:36:33.000",1645824993,f6bfc6e8474d5ee51ade4f245e92849228aa2e2168df8f034e8b0aa7d3831742,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1459890000
"Feb 25, 2022 @ 21:36:33.000",1645824993,20d5d41a4af2a313c68d012d60ad19c351b63bc62e75b2cbd22f4a83ad13c124,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21704000000,
"Feb 25, 2022 @ 21:41:33.000",1645825293,8251f65881d5f1270704c105fb42734709ecd8e18afc811047a159367ac501df,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1561240000
"Feb 25, 2022 @ 21:41:33.000",1645825293,fbfe90e9b417d6ff5f255d16ce1c82b2785b5b78b0995234d178fdfda221b6dd,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,22411400000,
"Feb 25, 2022 @ 21:46:33.000",1645825593,119e9be6fee3834cd4f80167f442460a7bbb8378d8203646efda2ea5a037b86f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1603750000
"Feb 25, 2022 @ 21:46:33.000",1645825593,ce4ea0a69d644dc5f7f54fb37e15988e7d2f4ec8a99fa58d1d04079693b49aa4,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,22305100000,
"Feb 25, 2022 @ 21:51:33.000",1645825893,686680f71e5bb402c4ed11d18f5ed89a1399d61dc51115676458c426ee6708e3,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1763160000
"Feb 25, 2022 @ 21:51:33.000",1645825893,5718de4f54dee84b11c4ed65a8d2534af18c92e2380c74fd1c4976694f9d6cf9,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21699900000,
"Feb 25, 2022 @ 21:56:33.000",1645826193,eeb979ce5a046b02c96558937aea52903a53fc330a6e7c351174af05fc94d0c5,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1507240000
"Feb 25, 2022 @ 21:56:33.000",1645826193,cf0b978a61c7063ff0eeac90f39e2cec1c939df045a17520b3aeeb0088cea8f5,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,21325300000,
"Feb 25, 2022 @ 22:01:33.000",1645826493,ca55582bb7bd0ecc4f926e3c7a477756259892872cfb6fe1347e2c3aaa4a7186,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1343510000
"Feb 25, 2022 @ 22:01:33.000",1645826493,6e78aba47f5454f99a5aa340778066dfae27d62793a06dd60e13e9c3fc5854b6,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,20918400000,
"Feb 25, 2022 @ 22:06:33.000",1645826793,38b2d664e80c119db8d9ac3313c6fc2b2055444d75f024a095210f77efc8d1b5,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1561390000
"Feb 25, 2022 @ 22:06:33.000",1645826793,982eecb47357108b8000be9964d99448e56d8846049e09f094ce3bc02dc9fc33,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,20216700000,
"Feb 25, 2022 @ 22:11:33.000",1645827093,f628015c6dd021f8bda262c8a457b44db00588a84d5596a2ddf81e04c85a41ff,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1574000000
"Feb 25, 2022 @ 22:11:33.000",1645827093,848acd9ad78bd919144c58d0342788408c4af2d3e2da69ec05420c5d511313ee,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,20054700000,
"Feb 25, 2022 @ 22:16:33.000",1645827393,2de6035f9edbbd5d625dcf697038936a551d252f1f92b6e08104ef35b9f55cd4,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1493660000
"Feb 25, 2022 @ 22:16:33.000",1645827393,a6fab8bf0bdbcff76d34036703d1ff022de35f6d2b1fe5020068f2e082e1bfb2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,19843700000,
"Feb 25, 2022 @ 22:21:33.000",1645827693,d1a18ba55047e21facf98e2e73ba4fd30ead7a78ae2e6c299a8b9d44a56f1be7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1522070000
"Feb 25, 2022 @ 22:21:33.000",1645827693,c30c09a7972dce4e72f190762ac3f5395acd743aa864613b8e38ed3bcbd6a2ec,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,19836700000,
"Feb 25, 2022 @ 22:26:33.000",1645827993,5a37bc6517b6ae144d4912a78e263fbe31685ce7928ca2adcddf5262f3704408,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1588180000
"Feb 25, 2022 @ 22:26:33.000",1645827993,6ed1d46da6ed9b30860e6bc1f9e7a9b80a09d2ffaecfc719b48e254f3b6d1d30,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18701800000,
"Feb 25, 2022 @ 22:31:33.000",1645828293,3a011b8c5b5ecc9fb349bd453cf59241827419164bf209e048ff345bcdd7d245,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1709190000
"Feb 25, 2022 @ 22:31:33.000",1645828293,ec9245a6c7ee51c5401a7cdd9700a2bc907bf43507202f2287611dc304bc8c3d,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,19144500000,
"Feb 25, 2022 @ 22:36:33.000",1645828593,442e658a731cc1cd609a1425eef222224d34e20337c88f2db46419959065ee4f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1653150000
"Feb 25, 2022 @ 22:36:33.000",1645828593,fb5ca3a2524d3765cfe845f047a6bd8193fbb617e1c9b0d57af6e90351500b8f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18812200000,
"Feb 25, 2022 @ 22:41:33.000",1645828893,40b18c138b955d2853aa75eef3f9824442a1bd7639b9c9f8d9f1ffb2aa20c057,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1470610000
"Feb 25, 2022 @ 22:41:33.000",1645828893,6e68a3bbac0e164baad50223bb204568925430d0f1e2e63b3caca7996ad71b4d,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18285100000,
"Feb 25, 2022 @ 22:46:33.000",1645829193,4bb00d4823dfa74e8203f56ec12e2d89d3ed89b2b881da0365b566d5b9476cf2,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1454490000
"Feb 25, 2022 @ 22:46:33.000",1645829193,7211af1656b0e3e06b9100dddcef963dea045d7797858a25f49009413a8a9041,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18051800000,
"Feb 25, 2022 @ 22:51:33.000",1645829493,3f5c31c9c51831adcae565cecfa7491b3e1c664efa86a23ec5e6345c481e3e2c,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1261240000
"Feb 25, 2022 @ 22:51:33.000",1645829493,49d0f1e32c96759e31e4a06ad83ea467f3bc04ba2325eaf3a942ec6a24c3c391,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17994000000,
"Feb 25, 2022 @ 22:56:33.000",1645829793,15b8209b3c034afc07fbf57afc352d1181a09dd144f63740273871d843c5ff62,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1276790000
"Feb 25, 2022 @ 22:56:33.000",1645829793,5eb8e85db1a73e8ebacd97c00b71778f9bce17f485f0d4751f5d526bb5138b5b,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17596900000,
"Feb 25, 2022 @ 23:01:33.000",1645830093,e98b51eddef205cf323054f4736827dfd32317474d49ef48d64b1c230d2929d0,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1313860000
"Feb 25, 2022 @ 23:01:33.000",1645830093,409c298d13494d409fc3327ceecd97a6fb12010c665b3a824480979b9b7e6027,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,18072100000,
"Feb 25, 2022 @ 23:06:33.000",1645830393,e69d28a86c7e6e5546c62370db6c4029a591ef09944b780b862bd4de9c358c35,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1221670000
"Feb 25, 2022 @ 23:06:33.000",1645830393,dfde4a57839ec80982f60192535f35bb8c20a04091cb9f4565d86901a3007e6a,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17381400000,
"Feb 25, 2022 @ 23:11:33.000",1645830693,d68b48c07f71e38cf04c80b7d534f93c17a53ded2647340c818ba33b9f062970,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1196600000
"Feb 25, 2022 @ 23:11:33.000",1645830693,7d66086ec11642fa07a7d3335a312f3f7952f8c3ba05e3cd7bd979afcabb82c2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,17394600000,
"Feb 25, 2022 @ 23:16:33.000",1645830993,30fefd27ab9493590a9bd50c26b3f22b03bb8cb9ca021852c1d69b9f70a6eed6,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1272340000
"Feb 25, 2022 @ 23:16:33.000",1645830993,5411819d811e69282b688715ddc6837ec69ee88d4308b5198ce2071395fe2afe,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,16900800000,
"Feb 25, 2022 @ 23:21:33.000",1645831293,c71303455ff9dfe5d74e747d346f4d27fb30e09967af469500d9e5c3227fb316,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1258610000
"Feb 25, 2022 @ 23:21:33.000",1645831293,24f5135758134892311280905eeb81b74a6cbed204231c11203ace80e5b78d32,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,16873300000,
"Feb 25, 2022 @ 23:26:33.000",1645831593,84c856992ac4a47062578454360e709689629b74a2c00cccb7d7e6a893204829,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1162330000
"Feb 25, 2022 @ 23:26:33.000",1645831593,a78ab964fc0e66b5adae3565890ca864d86853ce62d95ac5517c53e34a95565f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,15381100000,
"Feb 25, 2022 @ 23:31:33.000",1645831893,726559c2c14bf861cd74cb3509be6a02e9956dcdac216b63816e504a6dbec480,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1176740000
"Feb 25, 2022 @ 23:31:33.000",1645831893,69487e353964406dd83c4280bb2a092cdd5f136f2dddc8add243d7d50943ea27,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,14844100000,
"Feb 25, 2022 @ 23:36:33.000",1645832193,cef2841c6daa9c5bbb7c433301c9ba4ed21e7bfefc47adbdaa8b7914bc21c382,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1246120000
"Feb 25, 2022 @ 23:36:33.000",1645832193,8839ff397aae046179b1a9566b3e99f88a459caeb33ecd895c9a1302436bcc13,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,14136700000,
"Feb 25, 2022 @ 23:41:33.000",1645832493,86705b19a35f53d6581dcd36c3effcf45bc10cafec092a53a8c3f4357045bfec,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1331170000
"Feb 25, 2022 @ 23:41:33.000",1645832493,499aff37e52071e8f55e95037dff9f738e5c6e459c6ada3903894c1fec7ef23e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13425100000,
"Feb 25, 2022 @ 23:46:33.000",1645832793,bbb679e50f959262ffe9d0b4db0015c3675f157726b8319005cec6c188dd0447,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1188770000
"Feb 25, 2022 @ 23:46:33.000",1645832793,d95f2586c681a3dea1569b89a22a0aefd9dbd83128f15125beb80fd397d41d38,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,14090400000,
